Wall time,Step,Value
1613667331.745457,1,0.11253800243139267
1613668833.330649,2,0.11099900305271149
1613670339.645815,3,0.11078999936580658
1613671747.5432758,4,0.11067499965429306
1613672764.0838325,5,0.11061300337314606
1613675119.2139778,6,0.11055999994277954
1613675740.0474021,7,0.11051300168037415
1613676362.4304068,8,0.11049100011587143
1613677265.0603366,9,0.11046899855136871
1613678271.1437643,10,0.11044800281524658
1613681866.8352551,11,0.11045700311660767
1613682866.3352175,12,0.11042100191116333
1613683866.363523,13,0.11041700094938278
1613684866.8066785,14,0.11038800328969955
1613685493.66567,15,0.11038900166749954
1613689016.6602526,16,0.11038599908351898
1613690022.1491468,17,0.11035899817943573
1613690686.4957194,18,0.11036399751901627
1613691310.2229192,19,0.11035100370645523
1613691931.8719983,20,0.11033499985933304
1613695234.48076,21,0.1103530004620552
1613696750.7913299,22,0.11034099757671356
1613698258.663915,23,0.11034099757671356
1613699511.5153122,24,0.11033699661493301
1613700335.1727781,25,0.1103219985961914
1613702425.9650593,26,0.11031299829483032
1613703064.9451115,27,0.11031399667263031
1613703948.406681,28,0.11031399667263031
1613704956.4015899,29,0.1103219985961914
1613705961.5141666,30,0.11031900346279144
1613709077.209229,31,0.11031900346279144
1613710088.7457325,32,0.11029499769210815
1613711090.371448,33,0.11028599739074707
1613712087.5647857,34,0.11029800027608871
1613712801.260628,35,0.11032400280237198
1613715981.297705,36,0.11029700189828873
1613716999.4966435,37,0.11028499901294708
1613717988.8599212,38,0.11029800027608871
1613718611.7366295,39,0.11030399799346924
1613719237.159013,40,0.11028099805116653
1613721640.6182752,41,0.1102909967303276
1613723164.567027,42,0.11028199642896652
1613724690.935952,43,0.11030100286006927
1613726200.6108654,44,0.11030200123786926
1613727431.5469887,45,0.11029399931430817
1613729710.1852784,46,0.11028599739074707
1613730349.012478,47,0.11029999703168869
1613730992.0886228,48,0.11029800027608871
1613731690.4588294,49,0.11026400327682495
1613732700.5617173,50,0.11030299961566925
1613736471.2094967,51,0.11029600352048874
1613737485.8297114,52,0.11028999835252762
1613738503.0969222,53,0.1102909967303276
1613739475.6596563,54,0.11028999835252762
1613740099.4159925,55,0.11026299744844437
1613742816.1862805,56,0.11029300093650818
1613743837.7776103,57,0.110275998711586
1613744871.7247417,58,0.11027900129556656
1613745897.9696732,59,0.11028999835252762
1613746604.92271,60,0.11028800159692764
1613748641.9166887,61,0.11028700321912766
1613749563.7324173,62,0.11027900129556656
1613750635.2539494,63,0.11026500165462494
1613752155.985144,64,0.11027099937200546
1613753674.535099,65,0.11029499769210815
1613756749.6014335,66,0.1102830022573471
1613757376.5370085,67,0.11028999835252762
1613758013.8559775,68,0.11027000099420547
1613758655.2155523,69,0.11027099937200546
1613759298.837768,70,0.1102909967303276
1613764080.7550967,71,0.11026500165462494
1613765082.4163172,72,0.11026199907064438
1613766007.0378747,73,0.11029300093650818
1613766642.5729208,74,0.11028499901294708
1613767280.4596286,75,0.11027400195598602
1613769912.0120313,76,0.11027800291776657
1613770918.5570238,77,0.11028099805116653
1613771923.2418778,78,0.1102520003914833
1613772938.6897864,79,0.1102909967303276
1613773744.630836,80,0.1102909967303276
1613776093.5695426,81,0.11026600003242493
1613777094.653579,82,0.11028899997472763
1613778096.6604693,83,0.11029999703168869
1613779099.4363759,84,0.11028800159692764
1613780028.3321352,85,0.1102840006351471
1613783691.6743457,86,0.1102679967880249
1613784315.4004886,87,0.11026400327682495
1613784940.1407514,88,0.11029200255870819
1613785562.5758324,89,0.11027800291776657
1613786185.3271668,90,0.11028800159692764
1613792103.9671474,91,0.11027999967336655
1613792729.9134653,92,0.11028899997472763
1613793355.294416,93,0.1102679967880249
1613793988.743604,94,0.11028899997472763
1613794624.421719,95,0.11024600267410278
1613797579.444636,96,0.11028599739074707
1613798584.3218482,97,0.11028499901294708
1613799591.379194,98,0.11029600352048874
1613800448.9882958,99,0.11027800291776657
1613801078.3302195,100,0.11027500033378601
1613804403.8537986,101,0.11026500165462494
1613805146.7197843,102,0.1102600023150444
1613806017.4323657,103,0.11026699841022491
1613807023.56883,104,0.11027800291776657
1613808031.605124,105,0.11028899997472763
1613811000.3554986,106,0.11025000363588333
1613811630.3330698,107,0.11029200255870819
1613812253.4549387,108,0.11025799810886383
1613812873.3360438,109,0.11026199907064438
1613813535.2928958,110,0.11028199642896652
1613819170.6276982,111,0.1102529987692833
1613819797.6963844,112,0.11026500165462494
1613820420.8022752,113,0.11027000099420547
1613821042.0295682,114,0.11026900261640549
1613821670.0408053,115,0.11026400327682495
1613825573.7398875,116,0.11026199907064438
